10,1,1000.0,0.0,0.0
11,2,907.2727272727273,0.0,0.18181818181818182
12,3,829.8333333333334,0.0,0.3333333333333333
13,4,764.1538461538462,0.0,0.46153846153846156
13,6,762.1538461538462,0.0,0.46153846153846156
13,7,760.1538461538462,0.0,0.46153846153846156
13,7,758.5384615384615,0.0,0.46153846153846156
14,7,702.7142857142857,0.0,0.5714285714285714
16,6,613.5,0.0,0.75
17,6,575.7058823529412,0.0,0.8235294117647058
18,7,541.8333333333334,0.0,0.8888888888888888
19,7,511.57894736842104,0.0,0.9473684210526315
19,7,509.7368421052632,0.0,0.9473684210526315
19,7,507.89473684210526,0.0,0.9473684210526315
19,7,506.05263157894734,0.0,0.9473684210526315
19,7,504.2105263157895,0.0,0.9473684210526315
19,8,502.2105263157895,0.0,0.9473684210526315
19,8,500.36842105263156,0.0,0.9473684210526315
20,7,473.75,0.0,1.0
20,7,472.05,0.0,1.0
20,7,470.3,0.0,1.0
20,8,468.45,0.0,1.0
20,8,466.6,0.0,1.0
20,8,464.75,0.0,1.0
20,8,462.9,0.0,1.0
20,8,461.15,0.0,1.0
20,8,459.3,0.0,1.0
20,8,457.45,0.0,1.0
20,8,455.6,0.0,1.0
20,9,453.6,0.0,1.0
20,9,451.75,0.0,1.0
20,8,450.05,0.0,1.0
20,7,448.35,0.0,1.0
20,4,446.95,0.0,1.0
20,6,444.95,0.0,1.0
20,6,443.2,0.0,1.0
20,6,441.35,0.0,1.0
20,3,439.95,0.0,1.0
20,4,437.95,0.0,1.0
20,4,436.1,0.0,1.0
20,5,434.25,0.0,1.0
20,6,432.25,0.0,1.0
20,6,430.4,0.0,1.0
20,4,428.85,0.0,1.0
20,4,427.1,0.0,1.0
21,5,404.85714285714283,0.0,1.0476190476190477
21,6,402.85714285714283,0.0,1.0476190476190477
21,6,401.0,0.0,1.0476190476190477
21,7,399.0,0.0,1.0476190476190477
21,7,397.14285714285717,0.0,1.0476190476190477
21,9,395.14285714285717,0.0,1.0476190476190477
21,9,393.2857142857143,0.0,1.0476190476190477
21,8,391.57142857142856,0.0,1.0476190476190477
21,7,389.85714285714283,0.0,1.0476190476190477
21,6,388.14285714285717,0.0,1.0476190476190477
21,6,386.2857142857143,0.0,1.0476190476190477
21,4,384.7142857142857,0.0,1.0476190476190477
21,5,382.7142857142857,0.0,1.0476190476190477
21,5,380.85714285714283,0.0,1.0476190476190477
21,5,379.0,0.0,1.0476190476190477
21,6,377.0,0.0,1.0476190476190477
21,4,375.5238095238095,0.0,1.0476190476190477
21,5,373.5238095238095,0.0,1.0476190476190477
21,4,371.95238095238096,0.0,1.0476190476190477
21,3,370.23809523809524,0.0,1.0476190476190477
21,3,368.4761904761905,0.0,1.0476190476190477
21,3,366.6190476190476,0.0,1.0476190476190477
21,4,364.6190476190476,0.0,1.0476190476190477
21,5,362.6190476190476,0.0,1.0476190476190477
21,6,360.6190476190476,0.0,1.0476190476190477
21,7,358.6190476190476,0.0,1.0476190476190477
21,8,356.6190476190476,0.0,1.0476190476190477
21,9,354.6190476190476,0.0,1.0476190476190477
21,10,352.76190476190476,0.0,1.0476190476190477
21,8,351.1904761904762,0.0,1.0476190476190477
21,9,349.1904761904762,0.0,1.0476190476190477
21,9,347.42857142857144,0.0,1.0476190476190477
21,9,345.57142857142856,0.0,1.0476190476190477
21,10,343.7142857142857,0.0,1.0476190476190477
21,11,341.7142857142857,0.0,1.0476190476190477
21,9,340.14285714285717,0.0,1.0476190476190477
21,8,338.42857142857144,0.0,1.0476190476190477
21,6,336.85714285714283,0.0,1.0476190476190477
21,7,334.85714285714283,0.0,1.0476190476190477
21,7,333.0,0.0,1.0476190476190477
21,4,331.6666666666667,0.0,1.0476190476190477
21,4,329.8095238095238,0.0,1.0476190476190477
21,4,327.95238095238096,0.0,1.0476190476190477
21,4,326.0952380952381,0.0,1.0476190476190477
21,6,324.0952380952381,0.0,1.0476190476190477
21,7,322.0952380952381,0.0,1.0476190476190477
21,8,320.0952380952381,0.0,1.0476190476190477
21,6,318.6190476190476,0.0,1.0476190476190477
21,7,316.76190476190476,0.0,1.0476190476190477
21,8,314.76190476190476,0.0,1.0476190476190477
21,7,313.04761904761904,0.0,1.0476190476190477
21,7,311.2857142857143,0.0,1.0476190476190477
21,7,309.57142857142856,0.0,1.0476190476190477
21,7,307.8095238095238,0.0,1.0476190476190477
21,7,305.95238095238096,0.0,1.0476190476190477
21,7,304.0952380952381,0.0,1.0476190476190477
21,7,302.23809523809524,0.0,1.0476190476190477
21,5,300.6666666666667,0.0,1.0476190476190477
21,5,298.8095238095238,0.0,1.0476190476190477
21,4,297.0952380952381,0.0,1.0476190476190477
21,5,295.0952380952381,0.0,1.0476190476190477
21,5,293.23809523809524,0.0,1.0476190476190477
21,5,291.3809523809524,0.0,1.0476190476190477
21,4,289.8095238095238,0.0,1.0476190476190477
21,4,287.95238095238096,0.0,1.0476190476190477
21,5,285.95238095238096,0.0,1.0476190476190477
21,6,283.95238095238096,0.0,1.0476190476190477
21,7,281.95238095238096,0.0,1.0476190476190477
21,6,280.23809523809524,0.0,1.0476190476190477
21,7,278.23809523809524,0.0,1.0476190476190477
21,8,276.23809523809524,0.0,1.0476190476190477
21,8,274.23809523809524,0.0,1.0476190476190477
21,6,272.6666666666667,0.0,1.0476190476190477
21,6,270.8095238095238,0.0,1.0476190476190477
21,6,268.95238095238096,0.0,1.0476190476190477
21,6,267.0952380952381,0.0,1.0476190476190477
21,6,265.23809523809524,0.0,1.0476190476190477
21,7,263.23809523809524,0.0,1.0476190476190477
21,8,261.23809523809524,0.0,1.0476190476190477
21,8,259.3809523809524,0.0,1.0476190476190477
21,7,257.6666666666667,0.0,1.0476190476190477
21,6,255.95238095238096,0.0,1.0476190476190477
21,5,254.33333333333334,0.0,1.0476190476190477
21,5,252.47619047619048,0.0,1.0476190476190477
21,6,250.61904761904762,0.0,1.0476190476190477
21,7,248.61904761904762,0.0,1.0476190476190477
21,8,246.61904761904762,0.0,1.0476190476190477
21,7,244.9047619047619,0.0,1.0476190476190477
21,7,243.04761904761904,0.0,1.0476190476190477
22,6,230.45454545454547,0.0,1.0909090909090908
22,5,228.86363636363637,0.0,1.0909090909090908
22,4,227.22727272727272,0.0,1.0909090909090908
22,5,225.36363636363637,0.0,1.0909090909090908
22,4,223.63636363636363,0.0,1.0909090909090908
22,4,221.77272727272728,0.0,1.0909090909090908
22,4,219.9090909090909,0.0,1.0909090909090908
22,5,217.9090909090909,0.0,1.0909090909090908
22,4,216.27272727272728,0.0,1.0909090909090908
22,6,214.27272727272728,0.0,1.0909090909090908
22,5,212.63636363636363,0.0,1.0909090909090908
22,6,210.63636363636363,0.0,1.0909090909090908
22,7,208.63636363636363,0.0,1.0909090909090908
22,8,206.63636363636363,0.0,1.0909090909090908
22,10,204.63636363636363,0.0,1.0909090909090908
22,10,202.77272727272728,0.0,1.0909090909090908
22,10,200.9090909090909,0.0,1.0909090909090908
22,8,199.3181818181818,0.0,1.0909090909090908
21,8,206.95238095238096,148.0,1.1428571428571428
21,7,205.33333333333334,148.0,1.1428571428571428
21,6,203.61904761904762,148.0,1.1428571428571428
21,7,201.61904761904762,148.0,1.1428571428571428
21,6,199.9047619047619,148.0,1.1428571428571428
21,5,198.1904761904762,148.0,1.1428571428571428
20,4,206.4,147.0,1.2
20,3,204.7,147.0,1.2
20,4,202.7,147.0,1.2
20,5,200.7,147.0,1.2
20,7,198.7,147.0,1.2
20,7,196.95,147.0,1.2
20,6,195.25,147.0,1.2
20,6,193.4,147.0,1.2
20,6,191.55,147.0,1.2
20,4,190.0,147.0,1.2
20,5,188.15,147.0,1.2
20,4,186.55,147.0,1.2
20,5,184.55,147.0,1.2
20,5,182.7,147.0,1.2
20,5,180.85,147.0,1.2
20,6,178.85,147.0,1.2
20,7,176.85,147.0,1.2
20,8,174.85,147.0,1.2
20,8,173.0,147.0,1.2
20,8,171.15,147.0,1.2
20,9,169.15,147.0,1.2
20,7,167.6,147.0,1.2
20,7,165.75,147.0,1.2
20,7,163.9,147.0,1.2
20,7,162.05,147.0,1.2
20,5,160.5,147.0,1.2
20,6,158.65,147.0,1.2
20,6,156.8,147.0,1.2
20,7,154.8,147.0,1.2
20,7,152.95,147.0,1.2
20,7,151.1,147.0,1.2
20,6,149.4,147.0,1.2
20,5,147.7,147.0,1.2
20,4,146.1,147.0,1.2
20,5,144.25,147.0,1.2
20,5,142.4,147.0,1.2
19,4,148.3684210526316,161.66666666666666,1.263157894736842
19,5,146.3684210526316,161.66666666666666,1.263157894736842
19,3,144.8421052631579,161.66666666666666,1.263157894736842
19,3,143.0,161.66666666666666,1.263157894736842
19,3,141.1578947368421,161.66666666666666,1.263157894736842
19,4,139.1578947368421,161.66666666666666,1.263157894736842
